id_emp,Name,Last_name,Gender,Birth_Date,area,Start_Date,salary,finish_date,promotion_date,type
03-6584728,Emery,Fields,female,1996-12-03,Accounting,2005-07-13,89977,,,Hybrid
03-6774187,Collen,Koschke,male,1986-12-23,Engineering,2013-12-23,141840,,,Remote
03-6782343,Zea,Bryceson,male,1990-08-23,Support,2016-11-30,112208,,,Remote
03-6799271,Mira,Grabiec,male,1974-08-29,Training,2016-05-03,96808,"2021-10-26 23:39:37 UTC",,Hybrid
03-6813978,Michelle,Coiley,male,1998-10-13,"Business Development",2001-06-21,87738,,,Hybrid
03-6922523,Clo,Urwin,male,1984-03-26,"Business Development",2008-04-22,141438,,,Hybrid
03-6965741,Malanie,Standell,male,1988-01-04,"Business Development",2006-04-23,117715,,,Hybrid
03-6968657,Alameda,Corben,male,1995-08-06,Sales,2013-06-03,161133,,,Hybrid
03-7025123,Glory,Durrand,male,1968-10-16,Engineering,2016-08-19,159762,,,Hybrid
03-7070071,Loutitia,Lambdean,female,2002-01-26,"Research and Development",2006-01-12,140193,,,Hybrid
03-7105916,Lissi,Cone,female,1989-04-29,Accounting,2001-03-30,90662,"2015-03-09 05:45:03 UTC",,Remote
03-7150044,Glennie,Maplesden,male,1965-11-21,Engineering,2007-11-29,137761,,,Remote
03-7170297,Samantha,Geldart,male,1995-01-04,Engineering,2010-04-10,111947,,,Hybrid
03-7184324,Filberto,Frichley,female,1966-06-11,Sales,2020-04-11,160973,,,Hybrid
03-7195800,Jeniece,Kincade,male,1976-05-14,Engineering,2012-09-07,130454,,,Remote
03-7223288,Ingaberg,Sugge,female,2001-10-03,Accounting,2004-07-12,161515,,,Hybrid
03-7237297,Melisandra,Lefwich,male,1990-02-24,Engineering,2004-02-29,115005,,,Hybrid
03-7264941,Brenda,Froud,male,1994-03-26,Engineering,2019-05-07,164671,,,Remote
03-7281272,Case,Rossbrook,male,2000-08-18,Engineering,2006-09-20,68564,,,Remote
03-7289895,Noel,Coode,male,1976-08-29,Engineering,2008-04-20,77584,,,Remote
03-7318583,Duke,Sleith,male,1999-08-27,Training,2018-06-01,158056,,,Hybrid
03-7422481,Harald,Dyott,female,1969-10-06,Engineering,2002-07-08,172420,,,Remote
03-7429251,Philippe,Marflitt,male,1986-12-09,"Human Resources",2014-09-05,91613,,,Hybrid
03-7440922,Odetta,Genner,male,1971-08-13,Accounting,2018-11-05,154923,,,Remote
03-7503922,Tripp,Shillito,male,1969-06-03,Training,2013-01-30,161223,,,Remote
03-7508500,Dwight,"Di Pietro",male,1997-06-22,Engineering,2015-06-24,184080,,,Remote
03-7539654,Barb,Grewes,male,1979-01-18,Training,2011-02-19,120052,,,Remote
03-7557134,Stefa,Churcher,male,1972-08-16,Training,2013-02-08,138585,"2032-01-12 08:11:44 UTC",,Hybrid
03-7568232,Lorilee,Barrat,female,1984-03-24,Support,2004-03-18,96235,,,Hybrid
03-7606184,Chris,Tuson,male,1987-12-27,Engineering,2011-09-24,155876,,,Remote
03-7622489,Bale,Oldroyde,male,1996-03-23,Engineering,2014-12-26,158781,"2022-05-02 21:55:05 UTC",,Hybrid
03-7625243,Pavlov,Treanor,female,1983-05-03,Support,2013-05-14,173557,,,Hybrid
03-7646349,Bertrand,Smithers,male,1982-11-22,Engineering,2007-06-14,118015,,,Remote
03-7911811,Howard,Rushbrooke,male,2001-05-24,Training,2020-04-29,74048,,,Hybrid
03-7913314,Emalee,Regenhardt,female,1990-04-26,Sales,2012-02-07,69014,,,Hybrid
03-7949684,Elly,Cafe,male,2000-05-19,Accounting,2003-03-23,161431,,,Hybrid
03-8031381,Sandie,Bote,female,1986-08-22,"Research and Development",2013-07-16,86945,,,Remote
03-8051970,Madelle,Ryles,female,1966-06-18,Accounting,2007-10-16,88607,,,Remote
03-8174022,Corrie,Fasset,female,1976-10-27,Engineering,2020-07-16,156204,,,Remote
03-8226312,Hannie,Bulpitt,male,1969-04-17,Engineering,2012-01-26,84623,,,Hybrid
03-8254878,Cly,Charrier,female,1984-10-28,"Human Resources",2011-07-14,158437,,,Hybrid
03-8257408,Mendy,Doiley,male,1994-01-18,Sales,2014-02-09,174172,,,Hybrid
03-8302577,Karlotta,Inskipp,female,1968-11-02,"Human Resources",2004-07-04,171012,,,Remote
03-8309835,Nixie,Wheal,male,1990-06-30,Training,2008-03-25,71394,,,Hybrid
03-8346904,Carissa,Goosey,male,1990-10-02,Engineering,2015-07-27,152749,,,Hybrid
03-8363408,Allison,Trase,male,1982-08-18,Training,2011-04-12,67854,,,Hybrid
03-8379640,Elmo,Aylmer,male,2001-10-18,Engineering,2007-04-05,73088,,,Remote
03-8390139,Pepillo,Judson,female,2001-08-10,Legal,2017-04-15,140738,,,Hybrid
03-8472914,Reagan,Mellhuish,male,1987-03-11,Sales,2018-02-16,174299,"2037-10-12 04:54:35 UTC",,Remote
03-8474248,Jocko,Kidder,male,1989-04-14,Sales,2002-06-18,112379,"2005-09-17 21:15:29 UTC",,Hybrid
03-8494601,Rebekah,Jakolevitch,female,1975-12-29,Engineering,2007-11-12,150847,,,Hybrid
03-8563298,Marylynne,Gowanlock,female,1983-06-07,Legal,2013-10-04,83020,,,Remote
03-8574195,Breanne,Keming,male,1973-11-28,Services,2005-03-16,90950,"2017-07-28 17:42:26 UTC",,Hybrid
03-8600680,Evonne,Fenna,male,1983-10-15,Accounting,2016-09-01,133371,"2030-05-12 22:57:33 UTC",,Remote
03-8610325,Willow,Lytton,male,1970-06-23,"Research and Development",2016-05-29,144048,,,Remote
03-8658300,Fayth,Danaher,female,1979-12-07,Training,2013-08-31,148268,,,Remote
03-8670660,Sampson,Wandrack,male,1970-08-21,Support,2017-09-20,87678,,,Hybrid
03-8822623,Olav,Viccars,male,1991-10-25,Accounting,2011-02-07,68914,,,Remote
03-8848707,Juliet,Garford,female,1968-08-26,Sales,2006-08-19,137435,,,Hybrid
03-8942448,Beck,Drewery,male,1971-12-16,Support,2009-04-18,145349,,,Hybrid
03-9079709,Berkeley,Pagen,male,1986-10-11,Engineering,2020-10-07,143599,,,Remote
03-9086109,Caitrin,Robinett,male,1969-03-13,"Business Development",2009-05-18,83658,"2028-04-25 17:19:15 UTC",,Hybrid
03-9094799,Kelsy,Thecham,female,1975-11-06,Engineering,2020-10-07,76917,,,Hybrid
03-9110050,Wain,Cawley,male,1982-06-29,Sales,2014-12-25,119091,,,Hybrid
03-9139361,Donal,Redit,female,1973-07-30,Accounting,2012-03-05,100708,"2032-02-09 08:23:46 UTC",,Hybrid
03-9177173,Bliss,Sebire,male,1995-06-08,Sales,2007-10-24,115528,,,Remote
03-9273650,Camile,Canete,female,1966-11-15,Services,2009-09-16,120348,,,Hybrid
03-9323730,Jethro,Wiggall,female,1998-07-16,Engineering,2007-08-02,136727,,,Hybrid
03-9427024,Hervey,Nellis,female,1988-11-02,Accounting,2009-03-12,97327,"2013-02-27 16:15:47 UTC",,Remote
03-9475436,Caralie,Thunderchief,male,1970-03-11,Engineering,2008-05-04,184989,,,Hybrid
03-9491277,Alejoa,Knightsbridge,female,1995-12-29,Services,2001-11-25,161847,,,Hybrid
03-9496356,Richmond,Vicioso,male,1976-12-24,Marketing,2014-12-31,110806,,,Remote
03-9523390,Conway,Walford,male,1979-07-04,"Human Resources",2008-02-12,87220,,,Hybrid
03-9593488,Jillane,Webbe,female,1996-05-25,Sales,2004-11-22,119018,,,Remote
03-9648615,Teddie,Davinet,male,1973-10-20,Engineering,2002-02-14,165065,,,Hybrid
03-9688688,Weylin,Gerin,male,1994-05-03,Engineering,2003-06-05,178779,"2005-01-16 08:49:31 UTC",,Hybrid
03-9718431,Pearl,Meachan,female,1992-10-08,"Business Development",2018-03-31,123433,,,Hybrid
03-9770134,Sandy,Beebe,female,1970-02-02,Services,2014-09-19,168925,,,Remote
03-9772508,Nadia,Legerton,male,1980-01-05,"Business Development",2003-08-28,173990,,,Remote
03-9868932,Marline,Peinke,male,2002-01-20,Accounting,2020-05-12,162012,,,Hybrid
03-9903741,Sallyanne,Benedtti,male,1982-04-25,Services,2011-05-28,122977,"2017-07-04 18:38:50 UTC",,Remote
03-9916070,Fallon,Yorkston,male,1984-11-19,Training,2014-08-23,68671,,,Remote
03-9918758,Wenonah,Idell,female,1992-01-24,Accounting,2009-02-26,134350,,,Remote
04-0019688,Hugh,MacGinlay,female,1980-01-19,Engineering,2003-11-26,101354,,,Remote
04-0071334,Dewain,Bennington,female,1995-02-12,"Business Development",2005-03-09,180016,,,Hybrid
04-0115409,Eudora,Camber,male,1995-08-04,"Human Resources",2012-06-01,120687,,,Hybrid
04-0127689,Karilynn,Terbeck,male,1979-01-11,"Research and Development",2020-11-18,154743,,,Remote
04-0137112,Pancho,Cianelli,male,1978-08-24,Training,2014-09-30,108318,,,Hybrid
04-0170050,Matthew,Whines,female,1981-08-30,Engineering,2013-08-14,122773,,,Remote
04-0287028,Reid,Riccelli,male,1969-09-23,Accounting,2019-02-25,129286,"2033-05-04 13:34:20 UTC",,Remote
04-0397715,Codi,Workes,male,1969-09-19,Services,2013-08-05,114029,,,Hybrid
04-0458144,Xerxes,Stango,male,1984-03-15,Services,2016-02-23,141654,,,Hybrid
04-0486141,Zaneta,McKelvey,male,1978-02-03,"Research and Development",2008-08-01,184479,"2023-05-21 19:28:03 UTC",,Hybrid
04-0486272,Scotti,Shropshire,male,1995-06-01,"Business Development",2010-11-15,84150,,,Remote
04-0609290,Dorthea,Careswell,female,1975-07-09,Accounting,2020-01-27,149424,,,Remote
04-0612394,Luz,Bus,female,1982-05-22,Services,2000-11-23,110787,,,Hybrid
04-0617554,Waylen,Conley,female,1990-06-10,Engineering,2020-01-27,182103,,,Remote
04-0645125,Daphne,"de Cullip",male,1979-04-02,Accounting,2010-10-01,146897,,,Remote
04-0724749,Tomkin,Gives,female,1999-11-19,Services,2001-06-01,115496,,,Hybrid
04-0790659,Leora,Rippingall,male,2001-02-14,Accounting,2002-12-06,94945,,,Remote
04-0875007,Kimbell,Dibner,female,2000-01-13,Sales,2016-12-23,87622,,,Hybrid
04-1000457,Whitman,Little,male,1999-10-27,Services,2011-08-22,132815,"2029-02-13 00:26:46 UTC",,Remote
04-1066063,Celene,Killiam,female,1994-12-05,Accounting,2004-05-02,114381,"2011-09-27 23:51:02 UTC",,Hybrid
04-1085395,Moore,Tarbet,female,1998-10-06,Services,2019-12-16,175489,,,Remote
04-1119302,Libby,Magnus,female,1972-06-03,Auditing,2014-05-24,137528,,,Hybrid
04-1160870,Fredericka,Bust,female,1997-08-17,Training,2003-03-25,96470,"2021-05-02 00:03:01 UTC",,Hybrid
04-1234390,Yorker,Rainey,male,1976-02-06,Engineering,2007-09-23,152278,,,Hybrid
04-1286704,Zahara,Annakin,male,1976-03-03,"Business Development",2006-02-22,82132,,,Remote
04-1323143,Maynord,Burvill,male,1996-11-20,Engineering,2002-03-15,82755,,,Remote
04-1372525,Lesley,Blowers,male,1997-12-07,"Human Resources",2004-02-28,82927,,,Remote
04-1374177,Kendell,Cooksley,male,1972-11-25,Engineering,2016-01-06,161696,,,Remote
04-1411959,Ellsworth,Stickins,female,1972-03-26,Engineering,2013-04-10,158247,,,Hybrid
04-1436193,Karla,Braney,female,1983-04-03,Accounting,2014-01-01,122107,"2018-09-10 03:53:07 UTC",,Remote
04-1500679,Phyllys,Rigbye,male,2000-02-26,Services,2018-10-20,103423,,,Remote
04-1517613,Teodoor,Pedgrift,female,2002-06-11,Engineering,2006-01-26,154630,"2010-05-10 05:48:25 UTC",,Remote
04-1599995,Cinderella,Garforth,male,1968-09-14,Support,2020-07-21,108920,"2039-06-12 00:11:39 UTC",,Hybrid
04-1612765,Natalee,Veldstra,male,1970-03-18,"Product Management",2006-09-02,89097,,,Hybrid
04-1633134,Karalynn,Liptrot,male,1966-05-24,Engineering,2001-02-12,144334,"2012-08-20 03:07:34 UTC",,Hybrid
04-1678316,Trip,Drynan,male,2001-02-12,Sales,2006-10-06,169361,,,Remote
04-1721497,Antonia,Hallyburton,female,2002-02-27,Engineering,2005-09-02,171005,,,Remote
04-1746693,Gail,Adacot,female,1983-08-19,"Human Resources",2009-04-22,128757,,,Hybrid
04-1788055,Stanfield,Sandhill,male,1971-11-09,Sales,2011-06-02,87531,,,Remote
04-1818200,Jewell,Stigers,female,1987-12-14,"Research and Development",2011-08-05,107731,,,Remote
04-1837197,Durand,Osmon,female,2001-12-02,"Human Resources",2001-11-12,111651,,,Remote
04-1846467,Georgy,Snailham,female,1970-05-28,Services,2009-01-10,115618,"2020-02-25 04:02:35 UTC",,Hybrid
04-1857862,Jonis,Twallin,female,1988-03-16,Training,2007-08-02,95322,,,Remote
04-1871859,Denys,Jozwicki,female,2001-08-05,Accounting,2001-03-21,110185,,,Hybrid
04-1923412,Cahra,Goodfellowe,male,2000-10-05,"Business Development",2007-04-11,142626,,,Remote
04-1935901,Davine,Shickle,male,2000-02-24,Engineering,2004-09-07,103170,,,Remote
04-1943845,Novelia,Gregory,female,1990-09-15,"Human Resources",2002-11-24,145617,,,Remote
04-1956562,Winn,Burgis,male,1992-02-10,Engineering,2001-04-04,76125,,,Remote
04-1988024,Adams,Schwandermann,female,1997-09-21,Support,2009-06-14,68557,,,Hybrid
04-2016958,Arne,Olekhov,female,2002-06-01,Engineering,2007-12-28,175951,,,Hybrid
04-2217131,Gerome,Woolsey,male,1968-04-30,Support,2004-12-25,69767,,,Hybrid
04-2502697,Abdul,Baxster,male,1989-03-16,Services,2008-04-08,142826,,,Hybrid
04-2503836,Berky,Franek,male,1976-06-10,"Human Resources",2016-09-18,126523,"2031-06-15 06:21:31 UTC",,Hybrid
04-2541887,Viva,Posthill,female,1976-02-03,Engineering,2007-10-15,170318,,,Hybrid
04-2559661,Benji,Lilburne,male,1970-12-18,Marketing,2019-11-03,138260,,,Remote
04-2578689,Ciro,Byford,male,1968-03-03,"Business Development",2002-05-31,107081,"2005-08-28 15:20:14 UTC",,Hybrid
04-2591163,Kessiah,Hubbuck,male,1984-03-20,Accounting,2015-04-07,102971,,,Remote
04-2618469,Emilie,Parlott,male,1980-05-06,Engineering,2009-03-07,102313,,,Hybrid
04-2654803,Angelica,Hutchinson,female,1988-07-21,"Business Development",2005-08-12,109904,,,Remote
04-2669440,Belva,Howard,female,1990-10-01,Engineering,2016-07-04,157120,,,Remote
04-2717361,Melitta,Sictornes,female,1986-02-12,Engineering,2016-01-10,180247,,,Remote
04-2743367,Gleda,Tingcomb,male,1982-05-04,Support,2007-10-31,174389,"2028-08-01 01:04:27 UTC",,Hybrid
04-2778809,Maryl,"Di Franceshci",female,1988-08-20,Sales,2020-10-22,86753,,,Hybrid
04-2949941,Elisha,D'Onisi,male,2000-09-09,Accounting,2009-03-19,137641,,,Hybrid
04-3018897,Steward,Matheson,male,1973-11-29,"Research and Development",2002-11-23,84156,"2021-10-27 11:39:17 UTC",,Hybrid
04-3024359,Ignacius,Axup,male,1970-11-03,"Human Resources",2012-09-23,131786,,,Remote
04-3041766,Conney,Boice,female,1971-08-07,"Business Development",2017-06-16,137117,,,Hybrid
04-3121457,Dewain,Sheryn,male,1993-06-18,Engineering,2010-08-11,134920,,,Remote
04-3294525,Tracee,Tregoning,female,1998-09-03,"Human Resources",2002-05-03,177536,,,Remote
04-3311629,Kailey,Eick,male,1976-10-26,Engineering,2018-08-31,80677,,,Hybrid
04-3339181,Marthe,Cardenoso,male,2001-03-04,Training,2012-10-12,166630,,,Remote
04-3438253,Murdoch,Karran,female,1970-05-13,"Product Management",2008-06-22,95680,"2027-01-20 17:27:39 UTC",,Hybrid
04-3481867,Elga,Clough,female,1993-12-25,Accounting,2003-12-17,67861,,,Hybrid
04-3494381,Ermin,Neachell,male,1984-01-24,Sales,2018-05-05,81463,,,Remote
04-3638607,Ardelis,Hartill,male,1994-02-25,Support,2013-06-13,96241,"2029-10-16 14:36:19 UTC",,Hybrid
04-3674710,Borg,Anwell,female,1967-04-21,"Business Development",2004-10-12,162671,"2020-12-02 18:44:23 UTC",,Remote
04-3676583,Martguerita,Joubert,male,1988-02-09,Services,2011-11-05,89915,,,Hybrid
04-3693859,Garth,Laughton,male,1999-01-20,Legal,2005-08-24,118061,,,Remote
04-3725112,Maurita,Spino,female,1970-03-10,Engineering,2003-06-11,178723,"2008-01-10 19:51:24 UTC",,Remote
04-3836718,Archy,Midgely,male,1985-08-13,Engineering,2010-07-28,118244,,,Hybrid
04-3868074,Elmer,Aviss,male,1979-05-16,"Human Resources",2012-05-25,88697,"2025-03-21 02:53:51 UTC",,Remote
04-3958437,Nanete,Antonomolii,female,1995-05-08,Engineering,2002-11-13,106408,,,Hybrid
04-4001420,Kordula,Enrique,female,1999-03-04,Sales,2017-03-15,111766,,,Hybrid
04-4059376,Levin,Rosenfeld,male,1988-08-12,Engineering,2003-12-07,149109,"2021-02-25 13:43:01 UTC",,Remote
04-4062784,Zarla,Scudamore,female,1996-10-06,Engineering,2004-08-19,177254,,,Hybrid
04-4191796,Nanci,Maevela,female,1970-11-05,Sales,2004-10-27,85242,,,Hybrid
04-4214287,Rickie,Strelitzki,male,1977-04-25,Engineering,2009-05-19,164684,,,Hybrid
04-4219018,Abigail,Kordova,male,1976-06-10,"Business Development",2008-07-14,68455,,,Remote
04-4268745,Aldus,Hue,female,1980-01-03,Engineering,2003-08-27,150336,,,Remote
04-4276662,Ashlen,Kleisle,male,1993-07-22,Engineering,2000-10-28,94934,,,Remote
04-4365552,Zandra,Semaine,female,2002-03-31,Engineering,2008-08-10,124513,,,Remote
04-4427497,Kalie,Hamsley,male,1970-04-12,Engineering,2018-10-31,166340,,,Remote
04-4432591,Mitchael,Kilpin,female,1984-03-06,Accounting,2006-08-31,145044,,,Remote
04-4433754,Erskine,Kunkler,female,2001-10-10,Accounting,2012-03-16,132574,,,Remote
04-4464846,Eloisa,Colafate,male,1988-05-18,Engineering,2006-09-17,132753,"2021-03-17 10:43:01 UTC",,Hybrid
04-4466129,Fin,Brigginshaw,female,1987-06-05,Engineering,2001-10-28,79062,,,Hybrid
04-4479364,Barron,Zannelli,male,1978-07-08,Engineering,2018-07-25,162417,,,Hybrid
04-4546187,Rosmunda,Slack,male,1980-08-17,Sales,2003-03-16,176029,,,Remote
04-4554597,Theresa,Imlaw,female,1977-05-16,Engineering,2016-01-23,114869,,,Hybrid
04-4651229,Magda,Divina,male,1973-01-14,Engineering,2015-08-25,142300,,,Remote
04-4671409,Sawyer,Braunds,female,1971-04-11,"Business Development",2012-09-15,80294,"2013-08-18 21:29:29 UTC",,Hybrid
04-4699295,Rafferty,Arnoult,female,1998-10-22,Accounting,2007-07-23,131874,,,Hybrid
04-4750324,Luther,Dedenham,male,1977-04-11,"Human Resources",2007-04-10,173446,,,Hybrid
04-5001304,Sadella,Colcutt,female,1991-10-06,Training,2001-07-30,124335,,,Remote
04-5004960,Allianora,Hardage,male,1994-01-15,"Human Resources",2005-01-02,133422,,,Hybrid
04-5047920,Kelby,Rycroft,male,1971-03-25,Legal,2005-08-29,164713,,,Hybrid
04-5106789,Hartwell,Bercher,male,1981-06-06,"Product Management",2015-10-11,162982,,,Hybrid
04-5137134,Kira,Gilling,female,1970-02-11,Engineering,2014-11-07,172758,,,Hybrid
04-5174787,Arlene,Arkow,male,1980-02-05,Accounting,2016-12-22,96632,,,Hybrid
04-5251016,Brande,Yeabsley,male,1974-01-16,Engineering,2000-11-26,166664,,,Hybrid
04-5442533,Tarrah,Oven,male,1995-02-25,Engineering,2019-01-25,131785,,,Remote
04-5505426,Tanner,Bernardot,male,1970-08-02,Legal,2015-11-03,114395,,,Hybrid
04-5534953,Mohandis,Stanman,female,1991-09-15,Accounting,2009-09-14,138856,"2027-12-06 12:54:48 UTC",,Hybrid
04-5559550,Husain,Khosa,female,1985-03-05,"Product Management",2008-12-28,93283,,,Hybrid
04-5561977,Malory,Bennion,male,1976-12-27,"Product Management",2003-05-23,159621,,,Hybrid
04-5566039,Barb,Allman,male,1972-11-01,Support,2011-04-22,138778,"2012-06-29 21:04:12 UTC",,Hybrid
04-5655503,Blakeley,Cleaton,male,1971-09-12,"Research and Development",2018-10-14,90185,,,Remote
04-5660966,Worthy,Wilbor,female,1974-10-24,Accounting,2009-05-25,73547,,,Hybrid
04-5711643,Ceciley,Hains,female,1997-05-21,Accounting,2006-11-18,77931,,,Hybrid
04-5732717,Gabbey,Spurway,male,1971-10-09,Training,2004-03-01,133779,,,Hybrid
04-5735917,Jean,Bricksey,male,1973-12-03,Support,2011-10-09,114965,,,Remote
04-5783300,Nollie,Torrance,female,1994-08-28,Training,2008-07-26,87952,,,Remote
04-5849812,Nolly,Pfaffel,female,1994-07-30,Engineering,2004-06-04,90980,,,Remote
04-5882101,Renado,Stenton,female,1989-12-31,"Human Resources",2007-10-11,130802,"2023-12-29 22:53:03 UTC",,Remote
04-5902611,Cammi,Cristobal,female,2000-08-09,"Research and Development",2001-11-19,150222,,,Remote
04-5989996,Chauncey,Dulwitch,male,1971-04-02,Engineering,2006-01-02,181552,,,Remote
04-6009178,Yuri,Mathiot,female,1993-07-28,Services,2002-12-20,71897,"2021-07-27 23:27:26 UTC",,Remote
04-6046125,Mary,Howling,female,1988-01-11,Training,2006-09-20,98718,"2021-08-29 22:38:32 UTC",,Remote
04-6046491,Elfrieda,Swindles,female,2001-01-06,Sales,2001-08-03,65776,,,Remote
04-6121329,Rhiamon,Saynor,male,1994-03-16,Services,2014-07-13,130127,"2016-05-26 13:42:23 UTC",,Hybrid
04-6205286,Bridie,Stansby,female,1967-12-31,Engineering,2006-09-11,83536,,,Remote
04-6225864,Wilbur,Pigott,male,1977-06-07,Training,2002-08-30,139933,,,Remote
04-6350506,Oliy,Beharrell,male,1981-09-04,Engineering,2009-12-30,90936,"2014-03-17 17:15:55 UTC",,Remote
04-6370787,Liuka,Cowwell,male,1977-10-14,Engineering,2012-02-09,108220,"2015-02-05 14:24:51 UTC",,Hybrid
04-6380002,Ichabod,Ainsley,male,1971-02-13,Services,2003-03-12,162637,,,Hybrid
04-6461214,Jolie,Pleasance,male,1992-04-08,Accounting,2008-09-30,182462,,,Remote
04-6505819,Marten,Wrankmore,male,1969-11-19,Accounting,2011-06-18,164614,,,Remote
04-6520914,Morey,Heathcoat,male,1996-11-07,"Research and Development",2008-08-30,69302,"2017-06-25 11:10:33 UTC",,Remote
04-6527902,Emlyn,Greguoli,female,1975-05-09,"Research and Development",2018-04-13,166070,,,Remote
04-6560350,Caresa,Kuzma,female,1971-05-04,Engineering,2010-07-08,152082,,,Remote
04-6635951,Bale,Jaggard,male,1987-04-10,Training,2008-11-30,94420,,,Hybrid
04-6663890,Gloria,Livett,male,1987-05-06,Training,2013-08-08,152087,,,Remote
04-6722722,Jacqui,Andreopolos,male,1966-03-08,Accounting,2007-12-29,131824,"2010-11-04 23:40:49 UTC",,Remote
04-6817482,Enrique,Montier,female,1977-02-22,Engineering,2014-04-28,117744,,,Remote
04-6822238,Edik,Redington,female,1996-01-22,Marketing,2016-08-13,125858,,,Hybrid
04-6834297,Bab,Todari,male,1981-12-26,"Human Resources",2006-12-17,84875,,,Remote
04-6856333,Nollie,Tilte,female,1976-02-02,Accounting,2011-04-17,170692,,,Remote
04-6904108,Torin,Manterfield,male,2000-12-26,Accounting,2015-02-14,96908,,,Remote
04-6936675,Dolorita,Olver,male,1983-10-05,Engineering,2008-06-08,88682,,,Hybrid
04-6971800,Fredrick,Soles,female,1966-11-23,Engineering,2006-04-20,152069,"2026-04-25 09:18:22 UTC",,Remote
04-6982956,Rossy,Wheeldon,male,1982-07-23,Accounting,2012-12-04,85665,,,Remote
04-6985646,Derrick,Haddrell,male,1988-04-15,Legal,2014-02-13,156817,,,Hybrid
04-6999027,Karrah,Culligan,female,1992-08-08,"Product Management",2015-08-08,163733,,,Hybrid
04-7002972,Pooh,Howsley,female,1971-11-19,Engineering,2020-11-29,136277,,,Hybrid
04-7054187,Laverna,Maryott,male,1974-08-30,Engineering,2016-03-14,174490,,,Remote
04-7056392,Ursulina,Jaeggi,female,1983-04-20,Engineering,2009-08-06,119462,,,Hybrid
04-7074342,Garrett,Hebblethwaite,male,2001-06-08,Sales,2012-06-24,125824,,,Remote
